Key,English,Chinese,InSimpCn,IsDuplicate,IsNotCardKey,IsGameKey,CardDefault,SimpEn-English,SimpEn-Chinese,SimpCn-English,SimpCn-Chinese
Cod_Nc_JackpotCriteria_VehicleInstallation_CardDescription,,从车辆拆卸的各类物资内容。,N,,,,从车辆拆卸的各类物资内容。,Various material contents removed from vehicles.,从车辆拆卸的各类物资内容。,,
Cod_Nc_Macy_ExploreScene_TypeEight_CardDescription,,碎裂的地板、杂乱的物品布满了整个空间。,N,,,,碎裂的地板、杂乱的物品布满了整个空间。,Crumbling floors and cluttered items covered the space.,碎裂的地板、杂乱的物品布满了整个空间。,,
Cod_Nc_Macy_ExploreScene_TypeEight_CardInteractions[0].ActionName,,拆除,N,,,,拆除,milk people dry,搜刮,,
Cod_Nc_Macy_ExploreScene_TypeEight_DismantleActions[0].ActionName,,搜刮,N,,,,搜刮,milk people dry,搜刮,,
Cod_Nc_Macy_ExploreScene_TypeEight_DismantleActions[0].FadeMessage,,扫荡一空,N,,,,扫荡一空,sweep away everything,扫荡一空,,
Cod_Nc_Macy_ExploreScene_TypeEight_DismantleActions[0].RequiredReceivingDurabilities.FailMessage,,扫荡一空,N,,,,扫荡一空,sweep away everything,扫荡一空,,
Cod_Nc_Macy_ExploreScene_TypeFive_CardDescription,,碎裂的地板、杂乱的物品布满了整个空间。,N,,,,碎裂的地板、杂乱的物品布满了整个空间。,Crumbling floors and cluttered items covered the space.,碎裂的地板、杂乱的物品布满了整个空间。,,
Cod_Nc_Macy_ExploreScene_TypeFive_CardInteractions[0].ActionName,,拆除,N,,,,拆除,milk people dry,搜刮,,
Cod_Nc_Macy_ExploreScene_TypeFive_DismantleActions[0].ActionName,,搜刮,N,,,,搜刮,milk people dry,搜刮,,
Cod_Nc_Macy_ExploreScene_TypeFive_DismantleActions[0].FadeMessage,,扫荡一空,N,,,,扫荡一空,sweep away everything,扫荡一空,,
Cod_Nc_Macy_ExploreScene_TypeFive_DismantleActions[0].RequiredReceivingDurabilities.FailMessage,,扫荡一空,N,,,,扫荡一空,sweep away everything,扫荡一空,,
Cod_Nc_Macy_ExploreScene_TypeFour_CardDescription,,碎裂的地板、杂乱的物品布满了整个空间。,N,,,,碎裂的地板、杂乱的物品布满了整个空间。,Crumbling floors and cluttered items covered the space.,碎裂的地板、杂乱的物品布满了整个空间。,,
Cod_Nc_Macy_ExploreScene_TypeFour_CardInteractions[0].ActionName,,拆除,N,,,,拆除,milk people dry,搜刮,,
Cod_Nc_Macy_ExploreScene_TypeFour_DismantleActions[0].ActionName,,搜刮,N,,,,搜刮,milk people dry,搜刮,,
Cod_Nc_Macy_ExploreScene_TypeFour_DismantleActions[0].FadeMessage,,扫荡一空,N,,,,扫荡一空,sweep away everything,扫荡一空,,
Cod_Nc_Macy_ExploreScene_TypeFour_DismantleActions[0].RequiredReceivingDurabilities.FailMessage,,扫荡一空,N,,,,扫荡一空,sweep away everything,扫荡一空,,
Cod_Nc_Macy_ExploreScene_TypeNine_CardDescription,,碎裂的地板、杂乱的物品布满了整个空间。,N,,,,碎裂的地板、杂乱的物品布满了整个空间。,Crumbling floors and cluttered items covered the space.,碎裂的地板、杂乱的物品布满了整个空间。,,
Cod_Nc_Macy_ExploreScene_TypeNine_CardInteractions[0].ActionName,,拆除,N,,,,拆除,milk people dry,搜刮,,
Cod_Nc_Macy_ExploreScene_TypeNine_DismantleActions[0].ActionName,,搜刮,N,,,,搜刮,milk people dry,搜刮,,
Cod_Nc_Macy_ExploreScene_TypeNine_DismantleActions[0].FadeMessage,,扫荡一空,N,,,,扫荡一空,sweep away everything,扫荡一空,,
Cod_Nc_Macy_ExploreScene_TypeNine_DismantleActions[0].RequiredReceivingDurabilities.FailMessage,,扫荡一空,N,,,,扫荡一空,sweep away everything,扫荡一空,,
Cod_Nc_Macy_ExploreScene_TypeOne_CardDescription,,碎裂的地板、杂乱的物品布满了整个空间。,N,,,,碎裂的地板、杂乱的物品布满了整个空间。,Crumbling floors and cluttered items covered the space.,碎裂的地板、杂乱的物品布满了整个空间。,,
Cod_Nc_Macy_ExploreScene_TypeOne_CardInteractions[0].ActionName,,拆除,N,,,,拆除,milk people dry,搜刮,,
Cod_Nc_Macy_ExploreScene_TypeOne_DismantleActions[0].ActionName,,搜刮,N,,,,搜刮,milk people dry,搜刮,,
Cod_Nc_Macy_ExploreScene_TypeOne_DismantleActions[0].FadeMessage,,扫荡一空,N,,,,扫荡一空,sweep away everything,扫荡一空,,
Cod_Nc_Macy_ExploreScene_TypeOne_DismantleActions[0].RequiredReceivingDurabilities.FailMessage,,扫荡一空,N,,,,扫荡一空,sweep away everything,扫荡一空,,
Cod_Nc_Macy_ExploreScene_TypeSeven_CardDescription,,碎裂的地板、杂乱的物品布满了整个空间。,N,,,,碎裂的地板、杂乱的物品布满了整个空间。,Crumbling floors and cluttered items covered the space.,碎裂的地板、杂乱的物品布满了整个空间。,,
Cod_Nc_Macy_ExploreScene_TypeSeven_CardInteractions[0].ActionName,,拆除,N,,,,拆除,milk people dry,搜刮,,
Cod_Nc_Macy_ExploreScene_TypeSeven_DismantleActions[0].ActionName,,搜刮,N,,,,搜刮,milk people dry,搜刮,,
Cod_Nc_Macy_ExploreScene_TypeSeven_DismantleActions[0].FadeMessage,,扫荡一空,N,,,,扫荡一空,sweep away everything,扫荡一空,,
Cod_Nc_Macy_ExploreScene_TypeSeven_DismantleActions[0].RequiredReceivingDurabilities.FailMessage,,扫荡一空,N,,,,扫荡一空,sweep away everything,扫荡一空,,
Cod_Nc_Macy_ExploreScene_TypeSix_CardDescription,,碎裂的地板、杂乱的物品布满了整个空间。,N,,,,碎裂的地板、杂乱的物品布满了整个空间。,Crumbling floors and cluttered items covered the space.,碎裂的地板、杂乱的物品布满了整个空间。,,
Cod_Nc_Macy_ExploreScene_TypeSix_CardInteractions[0].ActionName,,拆除,N,,,,拆除,milk people dry,搜刮,,
Cod_Nc_Macy_ExploreScene_TypeSix_CardName,,设施,N,,,,设施,amenities,设施,,
Cod_Nc_Macy_ExploreScene_TypeSix_DismantleActions[0].ActionName,,搜刮,N,,,,搜刮,milk people dry,搜刮,,
Cod_Nc_Macy_ExploreScene_TypeSix_DismantleActions[0].FadeMessage,,扫荡一空,N,,,,扫荡一空,sweep away everything,扫荡一空,,
Cod_Nc_Macy_ExploreScene_TypeSix_DismantleActions[0].RequiredReceivingDurabilities.FailMessage,,扫荡一空,N,,,,扫荡一空,sweep away everything,扫荡一空,,
Cod_Nc_Macy_ExploreScene_TypeTen_CardDescription,,碎裂的地板、杂乱的物品布满了整个空间。,N,,,,碎裂的地板、杂乱的物品布满了整个空间。,Crumbling floors and cluttered items covered the space.,碎裂的地板、杂乱的物品布满了整个空间。,,
Cod_Nc_Macy_ExploreScene_TypeTen_CardInteractions[0].ActionName,,拆除,N,,,,拆除,milk people dry,搜刮,,
Cod_Nc_Macy_ExploreScene_TypeTen_DismantleActions[0].ActionName,,搜刮,N,,,,搜刮,milk people dry,搜刮,,
Cod_Nc_Macy_ExploreScene_TypeTen_DismantleActions[0].FadeMessage,,扫荡一空,N,,,,扫荡一空,sweep away everything,扫荡一空,,
Cod_Nc_Macy_ExploreScene_TypeTen_DismantleActions[0].RequiredReceivingDurabilities.FailMessage,,扫荡一空,N,,,,扫荡一空,sweep away everything,扫荡一空,,
Cod_Nc_Macy_ExploreScene_TypeThree_CardDescription,,碎裂的地板、杂乱的物品布满了整个空间。,N,,,,碎裂的地板、杂乱的物品布满了整个空间。,Crumbling floors and cluttered items covered the space.,碎裂的地板、杂乱的物品布满了整个空间。,,
Cod_Nc_Macy_ExploreScene_TypeThree_CardInteractions[0].ActionName,,拆除,N,,,,拆除,milk people dry,搜刮,,
Cod_Nc_Macy_ExploreScene_TypeThree_DismantleActions[0].ActionName,,搜刮,N,,,,搜刮,milk people dry,搜刮,,
Cod_Nc_Macy_ExploreScene_TypeThree_DismantleActions[0].FadeMessage,,扫荡一空,N,,,,扫荡一空,sweep away everything,扫荡一空,,
Cod_Nc_Macy_ExploreScene_TypeThree_DismantleActions[0].RequiredReceivingDurabilities.FailMessage,,扫荡一空,N,,,,扫荡一空,sweep away everything,扫荡一空,,
Cod_Nc_Macy_ExploreScene_TypeTwo_CardDescription,,碎裂的地板、杂乱的物品布满了整个空间。,N,,,,碎裂的地板、杂乱的物品布满了整个空间。,Crumbling floors and cluttered items covered the space.,碎裂的地板、杂乱的物品布满了整个空间。,,
Cod_Nc_Macy_ExploreScene_TypeTwo_CardInteractions[0].ActionName,,拆除,N,,,,拆除,milk people dry,搜刮,,
Cod_Nc_Macy_ExploreScene_TypeTwo_DismantleActions[0].ActionName,,搜刮,N,,,,搜刮,milk people dry,搜刮,,
Cod_Nc_Macy_ExploreScene_TypeTwo_DismantleActions[0].FadeMessage,,扫荡一空,N,,,,扫荡一空,sweep away everything,扫荡一空,,
Cod_Nc_Macy_ExploreScene_TypeTwo_DismantleActions[0].RequiredReceivingDurabilities.FailMessage,,扫荡一空,N,,,,扫荡一空,sweep away everything,扫荡一空,,
Cod_Nc_Macy_GoodsShelves_TypeFour_CardDescription,,可见上面分布着零星的物资。,N,,,,可见上面分布着零星的物资。,Scattered supplies can be seen spread across the top.,可见上面分布着零星的物资。,,
Cod_Nc_Macy_GoodsShelves_TypeFour_CardInteractions[0].ActionName,,拆除,N,,,,拆除,milk people dry,搜刮,,
Cod_Nc_Macy_GoodsShelves_TypeFour_DismantleActions[0].ActionName,,搜刮,N,,,,搜刮,milk people dry,搜刮,,
Cod_Nc_Macy_GoodsShelves_TypeFour_DismantleActions[0].FadeMessage,,扫荡一空,N,,,,扫荡一空,sweep away everything,扫荡一空,,
Cod_Nc_Macy_GoodsShelves_TypeFour_DismantleActions[0].RequiredReceivingDurabilities.FailMessage,,扫荡一空,N,,,,扫荡一空,sweep away everything,扫荡一空,,
Cod_Nc_Macy_GoodsShelves_TypeOne_CardDescription,,可见上面分布着零星的物资。,N,,,,可见上面分布着零星的物资。,Scattered supplies can be seen spread across the top.,可见上面分布着零星的物资。,,
Cod_Nc_Macy_GoodsShelves_TypeOne_CardInteractions[0].ActionName,,拆除,N,,,,拆除,milk people dry,搜刮,,
Cod_Nc_Macy_GoodsShelves_TypeOne_DismantleActions[0].ActionName,,搜刮,N,,,,搜刮,milk people dry,搜刮,,
Cod_Nc_Macy_GoodsShelves_TypeOne_DismantleActions[0].FadeMessage,,扫荡一空,N,,,,扫荡一空,sweep away everything,扫荡一空,,
Cod_Nc_Macy_GoodsShelves_TypeOne_DismantleActions[0].RequiredReceivingDurabilities.FailMessage,,扫荡一空,N,,,,扫荡一空,sweep away everything,扫荡一空,,
Cod_Nc_Macy_GoodsShelves_TypeThree_CardDescription,,可见上面分布着零星的物资。,N,,,,可见上面分布着零星的物资。,Scattered supplies can be seen spread across the top.,可见上面分布着零星的物资。,,
Cod_Nc_Macy_GoodsShelves_TypeThree_CardInteractions[0].ActionName,,拆除,N,,,,拆除,milk people dry,搜刮,,
Cod_Nc_Macy_GoodsShelves_TypeThree_DismantleActions[0].ActionName,,搜刮,N,,,,搜刮,milk people dry,搜刮,,
Cod_Nc_Macy_GoodsShelves_TypeThree_DismantleActions[0].FadeMessage,,扫荡一空,N,,,,扫荡一空,sweep away everything,扫荡一空,,
Cod_Nc_Macy_GoodsShelves_TypeThree_DismantleActions[0].RequiredReceivingDurabilities.FailMessage,,扫荡一空,N,,,,扫荡一空,sweep away everything,扫荡一空,,
Cod_Nc_Macy_GoodsShelves_TypeTwo_CardDescription,,可见上面分布着零星的物资。,N,,,,可见上面分布着零星的物资。,Scattered supplies can be seen spread across the top.,可见上面分布着零星的物资。,,
Cod_Nc_Macy_GoodsShelves_TypeTwo_CardInteractions[0].ActionName,,拆除,N,,,,拆除,milk people dry,搜刮,,
Cod_Nc_Macy_GoodsShelves_TypeTwo_DismantleActions[0].ActionName,,搜刮,N,,,,搜刮,milk people dry,搜刮,,
Cod_Nc_Macy_GoodsShelves_TypeTwo_DismantleActions[0].FadeMessage,,扫荡一空,N,,,,扫荡一空,sweep away everything,扫荡一空,,
Cod_Nc_Macy_GoodsShelves_TypeTwo_DismantleActions[0].RequiredReceivingDurabilities.FailMessage,,扫荡一空,N,,,,扫荡一空,sweep away everything,扫荡一空,,
Cod_Nc_MandatoryEquip_GenePotion_CardDescription,,嗜血、疯狂、骨骼扭曲、膨大、颤动！,N,,,,嗜血、疯狂、骨骼扭曲、膨大、颤动！,"Bloodthirsty, frantic, bones twisting, expanding, shaking!",嗜血、疯狂、骨骼扭曲、膨大、颤动！,,
Cod_Nc_MandatoryEquip_GenePotion_CardName,,TPV,N,,,,TPV,TPV,TPV,,
Cod_Nc_Medical_AidKit_CardDescription,,零散堆叠的各类医疗用品，看起来被人为翻找过很多次。,N,,,,零散堆叠的各类医疗用品，看起来被人为翻找过很多次。,Scattered piles of various medical supplies look like they have been rummaged through by humans many times.,零散堆叠的各类医疗用品，看起来被人为翻找过很多次。,,
Cod_Nc_Medical_AidKit_CardName,,急救包,N,,,,急救包,first aid kit,急救包,,
Cod_Nc_Medical_GlucoseInjection_CardDescription,,瓶口标注有：注射式葡萄糖。,N,,,,瓶口标注有：注射式葡萄糖。,The bottle is labeled: Injectable Dextrose.,瓶口标注有：注射式葡萄糖。,,
Cod_Nc_Medical_GlucoseInjection_CardName,,<color=#00BFFF>葡萄糖</color>,N,,,,<color=#00BFFF>葡萄糖</color>,<color=#00BFFF>Glucose</color>,<color=#00BFFF>葡萄糖</color>,,
Cod_Nc_Medical_GlucoseInjection_DismantleActions[0].ActionName,,注射,N,,,,注射,injection molding,注射,,
Cod_Nc_Medical_Saline_CardDescription,,放置未知时间，药液已发黄。\n瓶上标注医用生理盐水。\n用于多种医疗场合。\n副袋上标注有消毒成分试剂。,N,,,,放置未知时间，药液已发黄。\n瓶上标注医用生理盐水。\n用于多种医疗场合。\n副袋上标注有消毒成分试剂。,"Left for an unknown amount of time, the medicine has yellowed. \nThe bottle is labeled Medical Saline. \nUsed in a variety of medical settings. \nThe secondary bag is labeled with sterilizing ingredient reagent.",放置未知时间，药液已发黄。\n瓶上标注医用生理盐水。\n用于多种医疗场合。\n副袋上标注有消毒成分试剂。,,
Cod_Nc_Medical_Saline_CardName,,<color=#00BFFF>生理盐水</color>,N,,,,<color=#00BFFF>生理盐水</color>,<color=#00BFFF>Saline saline</color>,<color=#00BFFF>生理盐水</color>,,
Cod_Nc_Medical_Saline_DismantleActions[0].ActionName,,注射,N,,,,注射,injection molding,注射,,
Cod_Nc_MineOce_Coal_CardDescription,,煤块，可以当做燃料或者交易,N,,,,煤块，可以当做燃料或者交易,"Silent and quiet, bits of newspaper drifting through the air, the occasional cry of a seagull can be heard.",无声安静，零散的报纸在空中漂泊，偶尔能听到海鸥的叫声。,,
Cod_Nc_MineOce_Coal_CardInteractions[0].ActionName,,堆成火堆,,,,,Prepare Fire,Prepare Fire,Prepare Fire,Prepare Fire,堆成火堆
Cod_Nc_MineOce_Coal_CardName,,煤块,N,,,,煤块,harbor,港口,,
Cod_Nc_MineOce_CoalVein_CardDescription,,煤矿脉，可以用工具开采,N,,,,煤矿脉，可以用工具开采,"Silent and quiet, bits of newspaper drifting through the air, the occasional cry of a seagull can be heard.",无声安静，零散的报纸在空中漂泊，偶尔能听到海鸥的叫声。,,
Cod_Nc_MineOce_CoalVein_CardInteractions[0].ActionName,,采矿,,,,,Mine,Mine,Mine,Mine,采矿
Cod_Nc_MineOce_CoalVein_CardInteractions[1].ActionName,,轰隆！,,,,,Boom!,Boom!,Boom!,Boom!,轰隆！
Cod_Nc_MineOce_CoalVein_CardName,,煤矿脉,N,,,,煤矿脉,harbor,港口,,
Cod_Nc_ModernStreet_BloodHeart_ModernStreet_Macy_CardDescription,,扭曲盘缠，猩红色的血肉在不断蠕动，红色的雾气伴随着每次蠕动喷薄而出。,N,,,,扭曲盘缠，猩红色的血肉在不断蠕动，红色的雾气伴随着每次蠕动喷薄而出。,"Twisting and coiling, the scarlet flesh and blood was writhing, and red mist spewed out with every wriggle.",扭曲盘缠，猩红色的血肉在不断蠕动，红色的雾气伴随着每次蠕动喷薄而出。,,
Cod_Nc_ModernStreet_BloodHeart_ModernStreet_Macy_CardInteractions[0].ActionName,,投掷！,N,,,,投掷！,Throwing!,投掷！,,
Cod_Nc_ModernStreet_BloodHeart_ModernStreet_Macy_CardName,,血疫之心,N,,,,血疫之心,Heart of the Blood Plague,血疫之心,,
Cod_Nc_ModernStreet_BloodHeart_ModernStreet_Macy_DismantleActions[0].ActionName,,长矛攻击,N,,,,长矛攻击,Spear Attack,长矛攻击,,
Cod_Nc_ModernStreet_BloodHeart_ModernStreet_Macy_DismantleActions[1].ActionName,,弓箭射击,N,,,,弓箭射击,Bow and arrow shooting,弓箭射击,,
Cod_Nc_ModernStreet_BloodHeart_ModernStreet_Macy_DismantleActions[2].ActionName,,投石索投掷,N,,,,投石索投掷,a catapult,投石索投掷,,
Cod_Nc_ModernStreet_BloodHeart_ModernStreet_Macy_DismantleActions[3].ActionName,,用枪攻击！,,,,,左轮射击,revolver,左轮射击,左轮射击,用枪攻击！
Cod_Nc_ModernStreet_BloodHeart_ModernStreet_Macy_DismantleActions[4].ActionName,,用枪攻击！,,,,,枪械射击,Firearms shooting,枪械射击,枪械射击,用枪攻击！
Cod_Nc_Noise_NoiseControl_Equipment_Silencer_CardDescription,,哑光黑色涂层在整个枪口。\n内壁多层棉状消音结构。\n松拧纽扣调节口径可匹配大部分枪支。\n\n装备在身上时自适应匹配各类枪械。,N,,,,哑光黑色涂层在整个枪口。\n内壁多层棉状消音结构。\n松拧纽扣调节口径可匹配大部分枪支。\n\n装备在身上时自适应匹配各类枪械。,Matte black coating throughout the muzzle. \n Multi-layer cotton-like silencing structure on the inside. \nThe loosely twisted button adjustable caliber matches most firearms. \n\nAdaptively matches all types of firearms when equipped on the body.,哑光黑色涂层在整个枪口。\n内壁多层棉状消音结构。\n松拧纽扣调节口径可匹配大部分枪支。\n\n装备在身上时自适应匹配各类枪械。,,
Cod_Nc_Noise_NoiseControl_Equipment_Silencer_CardName,,<color=#FF0000>消音器</color>,N,,,,<color=#FF0000>消音器</color>,<color=#FF0000>Silencer</color>,<color=#FF0000>消音器</color>,,
Cod_Nc_Npc_FatJoe_CardDescription,,“你好，幸存者。”肥乔说道。\n“在这末日的混乱中看到新面孔总是一件好事。”\n“我是肥乔，如果你需要补给，或者只是想要交个朋友，你都找对人了。只要别带来那些没脑子的家伙，我们就能好好聊聊。”,N,,,,“你好，幸存者。”肥乔说道。\n“在这末日的混乱中看到新面孔总是一件好事。”\n“我是肥乔，如果你需要补给，或者只是想要交个朋友，你都找对人了。只要别带来那些没脑子的家伙，我们就能好好聊聊。”,"Silent and quiet, bits of newspaper drifting through the air, the occasional cry of a seagull can be heard.",无声安静，零散的报纸在空中漂泊，偶尔能听到海鸥的叫声。,,
Cod_Nc_Npc_FatJoe_CardName,,肥乔,N,,,,肥乔,harbor,港口,,
Cod_Nc_Npc_FatJoe_DismantleActions[0].ActionName,,交谈,N,,,,交谈,look for sth.,搜索,,
Cod_Nc_Npc_Garvin_CardDescription,,“我是加文，营地的交易由我接手。”\n“你手头里的东西可以拿来交换，一手交钱一手交货，就这么简单。”,N,,,,“我是加文，营地的交易由我接手。”\n“你手头里的东西可以拿来交换，一手交钱一手交货，就这么简单。”,"""I'm Gavin, I'll take over the trading at the camp."" \n ""What you have on hand can be exchanged, one hand for the other, it's as simple as that.""",“我是加文，营地的交易由我接手。”\n“你手头里的东西可以拿来交换，一手交钱一手交货，就这么简单。”,,
Cod_Nc_Npc_Garvin_CardInteractions[0].ActionDescription,,兑换钱币,N,,,,兑换钱币,Exchange of money,兑换钱币,,
Cod_Nc_Npc_Garvin_CardInteractions[0].ActionName,,交易,N,,,,交易,dealings,交易,,
Cod_Nc_Npc_Garvin_CardInteractions[1].ActionDescription,,兑换钱币,N,,,,兑换钱币,Exchange of money,兑换钱币,,
Cod_Nc_Npc_Garvin_CardInteractions[1].ActionName,,交易,N,,,,交易,dealings,交易,,
Cod_Nc_Npc_Garvin_CardInteractions[2].ActionDescription,,兑换钱币,N,,,,兑换钱币,Exchange of money,兑换钱币,,
Cod_Nc_Npc_Garvin_CardInteractions[2].ActionName,,交易,N,,,,交易,dealings,交易,,
Cod_Nc_Npc_Garvin_CardInteractions[3].ActionDescription,,兑换钱币,N,,,,兑换钱币,Exchange of money,兑换钱币,,
Cod_Nc_Npc_Garvin_CardInteractions[3].ActionName,,交易,N,,,,交易,dealings,交易,,
Cod_Nc_Npc_Garvin_CardInteractions[4].ActionDescription,,兑换钱币,N,,,,兑换钱币,Exchange of money,兑换钱币,,
Cod_Nc_Npc_Garvin_CardInteractions[4].ActionName,,交易,N,,,,交易,dealings,交易,,
Cod_Nc_Npc_Garvin_CardInteractions[5].ActionDescription,,兑换钱币,N,,,,兑换钱币,Exchange of money,兑换钱币,,
Cod_Nc_Npc_Garvin_CardInteractions[5].ActionName,,交易,N,,,,交易,dealings,交易,,
Cod_Nc_Npc_Garvin_CardInteractions[6].ActionDescription,,兑换钱币,N,,,,兑换钱币,Exchange of money,兑换钱币,,
Cod_Nc_Npc_Garvin_CardInteractions[6].ActionName,,交易,N,,,,交易,dealings,交易,,
Cod_Nc_Npc_Garvin_CardName,,加文,N,,,,加文,Calvin (name),加文,,
Cod_Nc_Npc_Garvin_DismantleActions[0].ActionName,,你是谁？,N,,,,你是谁？,Who are you?,你是谁？,,
Cod_Nc_Npc_Negan_CardDescription,,做你该做的事。,N,,,,做你该做的事。,Do what you have to do.,做你该做的事。,,
Cod_Nc_Npc_Negan_CardName,,尼根,N,,,,尼根,Negan,尼根,,
Cod_Nc_Npc_Ron_CardDescription,,请问您需要点一些什么吗？,N,,,,请问您需要点一些什么吗？,"Silent and quiet, bits of newspaper drifting through the air, the occasional cry of a seagull can be heard.",无声安静，零散的报纸在空中漂泊，偶尔能听到海鸥的叫声。,,
Cod_Nc_Npc_Ron_CardName,,罗恩,N,,,,罗恩,Ron,罗恩,,
Cod_Nc_Npc_Ron_DismantleActions[0].ActionName,,交谈,N,,,,交谈,look for sth.,搜索,,
Cod_Nc_OutBreak_Home_Freezer_CardDescription,,简易冰箱，触感微冷。,N,,,,简易冰箱，触感微冷。,"Simple refrigerator, slightly cold to the touch.",简易冰箱，触感微冷。,,
Cod_Nc_OutBreak_Home_Freezer_DismantleActions[0].ActionName,,,N,,x,,,place,放置,,
Cod_Nc_OutBreak_Home_Freezer_FuelCapacity.OnZero.ActionDescription,,,N,,x,,,Clay Pot Cooler is out of water!,Clay Pot Cooler is out of water!,,
Cod_Nc_OutBreak_Home_Sofa_CardDescription,,一个黄色破旧的沙发。\n\n拐角褶皱。,N,,,,一个黄色破旧的沙发。\n\n拐角褶皱。,A yellow worn-out sofa. \n\n corner creases.,一个黄色破旧的沙发。\n\n拐角褶皱。,,
Cod_Nc_OutBreak_Home_Sofa_CardName,,沙发,N,,,,沙发,sofas,沙发,,
Cod_Nc_OutBreak_Home_Sofa_DismantleActions[0].ActionName,,打盹,N,,,,打盹,doze off,打盹,,
Cod_Nc_OutBreak_Home_Sofa_DismantleActions[0].FadeMessage,,Taking a nap...,N,,,,Taking a nap...,Taking a nap...,Taking a nap...,,
Cod_Nc_OutBreak_Home_Sofa_DismantleActions[0].StatInterruptions[1].Notification,,I'm too thirsty to sleep...,N,,,,I'm too thirsty to sleep...,I'm too thirsty to sleep...,I'm too thirsty to sleep...,,
Cod_Nc_OutBreak_Home_Sofa_DismantleActions[0].StatInterruptions[2].Notification,,I'm too hot to sleep...,N,,,,I'm too hot to sleep...,I'm too hot to sleep...,I'm too hot to sleep...,,
Cod_Nc_OutBreak_Home_Sofa_DismantleActions[0].StatInterruptions[3].Notification,,I'm too cold to sleep...,N,,,,I'm too cold to sleep...,I'm too cold to sleep...,I'm too cold to sleep...,,
Cod_Nc_OutBreak_Home_Sofa_DismantleActions[0].StatInterruptions[4].Notification,,I'm losing too much blood...,N,,,,I'm losing too much blood...,I'm losing too much blood...,I'm losing too much blood...,,
Cod_Nc_OutBreak_Home_Sofa_DismantleActions[0].StatInterruptions[5].Notification,,I'm not feeling well...,N,,,,I'm not feeling well...,I'm not feeling well...,I'm not feeling well...,,
Cod_Nc_OutBreak_Home_Sofa_DismantleActions[0].StatInterruptions[6].Notification,,I'm not feeling well...,N,,,,I'm not feeling well...,I'm not feeling well...,I'm not feeling well...,,
Cod_Nc_OutBreak_Home_Sofa_DismantleActions[1].ActionName,,睡眠,N,,,,睡眠,sleep,睡眠,,
Cod_Nc_OutBreak_Home_Sofa_DismantleActions[1].FadeMessage,,Sleeping...,N,,,,Sleeping...,Sleeping...,Sleeping...,,
Cod_Nc_OutBreak_Home_Sofa_DismantleActions[1].StatInterruptions[1].Notification,,I'm too thirsty to sleep...,N,,,,I'm too thirsty to sleep...,I'm too thirsty to sleep...,I'm too thirsty to sleep...,,
Cod_Nc_OutBreak_Home_Sofa_DismantleActions[1].StatInterruptions[2].Notification,,I'm too hot to sleep...,N,,,,I'm too hot to sleep...,I'm too hot to sleep...,I'm too hot to sleep...,,
Cod_Nc_OutBreak_Home_Sofa_DismantleActions[1].StatInterruptions[3].Notification,,I'm too cold to sleep...,N,,,,I'm too cold to sleep...,I'm too cold to sleep...,I'm too cold to sleep...,,
Cod_Nc_OutBreak_Home_Sofa_DismantleActions[1].StatInterruptions[4].Notification,,I'm losing too much blood...,N,,,,I'm losing too much blood...,I'm losing too much blood...,I'm losing too much blood...,,
Cod_Nc_OutBreak_Home_Sofa_DismantleActions[1].StatInterruptions[5].Notification,,I'm not feeling well...,N,,,,I'm not feeling well...,I'm not feeling well...,I'm not feeling well...,,
Cod_Nc_OutBreak_Home_Sofa_DismantleActions[1].StatInterruptions[6].Notification,,I'm not feeling well...,N,,,,I'm not feeling well...,I'm not feeling well...,I'm not feeling well...,,
Cod_Nc_OutBreak_Home_Sofa_DismantleActions[2].ActionName,,,N,,x,,,Dismantle,Dismantle,,
Cod_Nc_ParkingLot_GasStation_WaterHose_CardDescription,,水泵表面有少许液体滴落。\n\n握把上的痕迹很新。,N,,,,水泵表面有少许液体滴落。\n\n握把上的痕迹很新。,There is a small amount of liquid dripping from the surface of the water pump. The marks on the \n\n grip are new.,水泵表面有少许液体滴落。\n\n握把上的痕迹很新。,,
Cod_Nc_ParkingLot_GasStation_WaterHose_DismantleActions[0].ActionName,,,N,,x,,,cloture,关闭,,
Cod_Nc_ParkingLot_GasStation_WaterHose_DismantleActions[0].ActionName__T-bBS9f2+eVORgJNNd/ixFSMmjgh0=,,关闭,N,,,,关闭,,,,
Cod_Nc_ParkingLot_GasStation_WaterHose_DismantleActions[0].ActionName__T-vGXh29jmN33CHM8Y7cRKye2FMTE=,,扭转,N,,,,扭转,,,,
Cod_Nc_ParkingLot_GasStation_WaterHose_NotEnoughText,,,N,,x,,,Insufficient available margin.,可用余量不足。,,
Cod_Nc_ParkingLot_GasStation_WaterHose_NotEnoughText__T-g/uVm66XGxHY9ZdDIQaEyKLSvk0=,,水泵口不再有液体流出。,N,,,,水泵口不再有液体流出。,,,,
Cod_Nc_ParkingLot_GasStation_WaterHose_NotEnoughText__T-sUOLiTJ3471krI5LxVZGij+IjxI=,,可用余量不足。,N,,,,可用余量不足。,,,,
Cod_Nc_ParkingLot_Tent_ActionName,,,N,,x,,,"break up (a marriage, family etc)",拆散,,
Cod_Nc_ParkingLot_Tent_CardDescription,,一个幸存者搭建的家，里面充满了污秽物与异味。,N,,,,一个幸存者搭建的家，里面充满了污秽物与异味。,"A home built by a survivor, filled with filth and odors.",一个幸存者搭建的家，里面充满了污秽物与异味。,,
